simple_sku,product_name,sale_price,discounted_price,discounted_percentage,currency,"Category lv1","Category lv2","Category lv3",picture_url,image_url_2,image_url_3,image_url_4,image_url_5,tracking_link,brand,app_tracking_link
UN355TBAAQUJGMANTH-54526993,"JiaYou Kid Child Girl Multipurpose Dot Backpack School Bag - intl",4974.00,4974.00,0,THB,"Mother & Baby","Baby Gear","Backpacks & Carriers",https://th-live-02.slatic.net/p/4/jiayou-kid-child-girl-multipurpose-dot-backpack-school-bag-intl-1505929938-81949054-08e79089bdee819df4de2584560ca92e-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fjiayou-kid-child-girl-multipurpose-dot-backpack-school-bag-intl-45094918.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,"Small 42 x 29 x 16 cm or 16.54"""" x 11.42"""" x 6.3"""" Multi pockets. Meet a variety of needs There is a compartment for laptop. Gen",http://ho.lazada.co.th/SHHWUy?sku=UN355TBAAQUJGMANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fjiayou-kid-child-girl-multipurpose-dot-backpack-school-bag-intl-45094918.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355TBAAQCN9VANTH-53433527,"JiaYou Kid Child Girl Flower Printed Backpack School Bag - intl",4352.00,4352.00,0,THB,"Mother & Baby","Baby Gear","Backpacks & Carriers",https://th-live-02.slatic.net/p/4/jiayou-kid-child-girl-flower-printed-backpack-school-bag-intl-1505680567-15006244-261c1eaba7ec13bc3e5ca4e7450ed202-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fjiayou-kid-child-girl-flower-printed-backpack-school-bag-intl-44260051.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,"Small 42 x 28 x 16 cm or 16.54"""" x 11.02"""" x 6.3"""" Multi pockets. Meet a variety of needs There is a compartment for laptop. Gen",http://ho.lazada.co.th/SHHWUy?sku=UN355TBAAQCN9VANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fjiayou-kid-child-girl-flower-printed-backpack-school-bag-intl-44260051.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355FAAAQQD90ANTH-54273511,"Suyi Womens Vintage PU leather Tote Satchel Handbag Shoulder Bag Cross Body Bags Blue - intl",6108.00,6108.00,0,THB,"Bags and Travel","Women Bags","Wallets & Accessories",https://th-live-02.slatic.net/p/7/suyi-womens-vintage-pu-leather-tote-satchel-handbag-shoulder-bag-cross-body-bags-blue-intl-1505873985-44200944-5d49f30701851528b31324264e0cfcc3-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fsuyi-womens-vintage-pu-leather-tote-satchel-handbag-shoulder-bag-cross-body-bags-blue-intl-44900244.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," Handle length: 14cm/5.5"""". Inner Structure: One main compartment with one pocket for phone, one pocket for certificate, one zip",http://ho.lazada.co.th/SHHWUy?sku=UN355FAAAQQD90ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fsuyi-womens-vintage-pu-leather-tote-satchel-handbag-shoulder-bag-cross-body-bags-blue-intl-44900244.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
SA861ELAA8E3XZANTH-17348360,"Samsung Galaxy J2 Prime 8GB (Black) SD Card not Included",4490.00,3590.00,0,THB,"Mobiles & Tablets",Mobiles,,https://th-live-02.slatic.net/p/2/samsung-galaxy-j2-prime-8gb-black-sd-card-not-included-1490602069-32259041-2a2afb118839ceeeb0155e4e3044ef45-product.jpg,https://th-live-01.slatic.net/p/2/samsung-galaxy-j2-prime-8gb-black-sd-card-not-included-1490602069-32259041-718af7cca70353f60274b2cfbe66b6e7-product.jpg,https://th-live-02.slatic.net/p/2/samsung-galaxy-j2-prime-8gb-black-sd-card-not-included-1490602069-32259041-73700a8619ec2f640dd6c652cea8a499-product.jpg,https://th-live-03.slatic.net/p/2/samsung-galaxy-j2-prime-8gb-black-sd-card-not-included-1490602069-32259041-15764798db859412e6781fe473c65129-product.jpg,https://th-live-02.slatic.net/p/2/samsung-galaxy-j2-prime-8gb-black-sd-card-not-included-1490602069-32259041-032a8b25532adfbe077186442906ffc6-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fsamsung-galaxy-j2-prime-8gb-black-sd-card-not-included-14095223.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Samsung,http://ho.lazada.co.th/SHHWUy?sku=SA861ELAA8E3XZANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fsamsung-galaxy-j2-prime-8gb-black-sd-card-not-included-14095223.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
KI572ELAALZARCANTH-44352247,"Kingston Kingston Memory Card Micro SD SDHC 32 GB Class 10 คิงส์ตันเมมโมรี่การ์ด 32 GB",650.00,135.00,0,THB,Cameras,"Camera Accessories","Memory Cards",https://th-live-01.slatic.net/p/2/kingston-kingston-memory-card-micro-sd-sdhc-32-gb-class-10-32-gb-1501834361-04881963-14fcc9073a13910e6619b37f256bf8fc-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fkingston-kingston-memory-card-micro-sd-sdhc-32-gb-class-10-32-gb-36918840.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Kingston,http://ho.lazada.co.th/SHHWUy?sku=KI572ELAALZARCANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fkingston-kingston-memory-card-micro-sd-sdhc-32-gb-class-10-32-gb-36918840.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
SK277OTAADTY9PANTH-28002040,"SKMEI นาฬิกาข้อมือผู้หญิง สไตล์ Casual Bussiness Watch จับเวลา ตั้งปลุกได้ ไฟ LED ส่องสว่าง สายแสตนเลส รุ่น SK-M1123",1196.00,280.00,0,THB,"Watches Sunglasses Jewellery",Watches,Women,https://th-live-01.slatic.net/p/8/skmei-casual-bussiness-watch-led-sk-m1123-1506574909-54423232-abf62cac03fa711cb7fb54f22e9e1b2c-product.jpg,https://th-live-01.slatic.net/p/8/skmei-casual-bussiness-watch-led-sk-m1123-1506574910-54423232-68d43c13626409ea5d0a1cefe3325de3-product.jpg,https://th-live-02.slatic.net/p/8/skmei-casual-bussiness-watch-led-sk-m1123-1501653636-54423232-cd23d881d4c5464b08674fd1f05e8da3-product.jpg,https://th-live-02.slatic.net/p/8/skmei-casual-bussiness-watch-led-sk-m1123-1496894464-54423232-aed81a6c0b4db201fc971e6bcb15fab3-product.jpg,https://th-live-03.slatic.net/p/8/skmei-casual-bussiness-watch-led-sk-m1123-1506574910-54423232-20e8564764b9e2e6797d0dfb890cc425-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fskmei-casual-bussiness-watch-led-sk-m1123-23232445.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,SKMEI,http://ho.lazada.co.th/SHHWUy?sku=SK277OTAADTY9PANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fskmei-casual-bussiness-watch-led-sk-m1123-23232445.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
DA662HBAA2P09GANTH-5843429,"Dakota Detox ดาโกต้า ดีท็อกซ์ สมุนไพรรีดไขมัน 60 เม็ด (1 กระปุก)",450.00,135.00,0,THB,"Health & Beauty","Food Supplements","Weight Management",https://th-live-01.slatic.net/p/5/dakota-detox-60-1-1466678843-2795254-a0711d930d2bcda450f12e00708d1af7-product.jpg,https://th-live-01.slatic.net/p/5/dakota-detox-60-1-1466678843-2795254-cb54fe54be6acc8d2d2d17046ee9df00-product.jpg,https://th-live-02.slatic.net/p/5/dakota-detox-60-1-1466678843-2795254-832aca323348a065b886c58ee7a0583d-product.jpg,https://th-live-01.slatic.net/p/5/dakota-detox-60-1-1466678843-2795254-5ea74982c27bdb718d97692ef7965280-product.jpg,https://th-live-03.slatic.net/p/5/dakota-detox-60-1-1466678843-2795254-74c01957d4020f9ab425a4a3def0b4f0-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fdakota-detox-60-1-4525972.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Dakota,http://ho.lazada.co.th/SHHWUy?sku=DA662HBAA2P09GANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fdakota-detox-60-1-4525972.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
A9336ELAA55BF6ANTH-11090242,"Smart Watch รุ่น DZ09 นาฬิกาโทรศัพท์มีกล้อง (สีดำ)",1990.00,250.00,0,THB,"TV, Audio / Video, Gaming & Wearables","Wearable Technology",Smartwatches,https://th-live-02.slatic.net/p/2/smart-watch-dz09-1479284900-2616468-eab4e480736d0130149874c45bd1caf5-product.jpg,https://th-live-02.slatic.net/p/2/smart-watch-dz09-1479284900-2616468-771d1ff3121b443513d9b828f647f553-product.jpg,https://th-live-01.slatic.net/p/2/smart-watch-dz09-1479284900-2616468-b6fa4ddbf124994381b0e59438c95139-product.jpg,https://th-live-03.slatic.net/p/2/smart-watch-dz09-1479284900-2616468-9249ae1669e67c4bc486563c646081b2-product.jpg,https://th-live-01.slatic.net/p/2/smart-watch-dz09-1479284900-2616468-caaa93961d46033d8e8d1dd9a42f0c20-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fsmart-watch-dz09-8646162.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,A9,http://ho.lazada.co.th/SHHWUy?sku=A9336ELAA55BF6ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fsmart-watch-dz09-8646162.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
MI623ELAA6JAXCANTH-13945483,"Mini Bluetooth Speaker Build-in Microphone S10U (blue)",399.00,98.00,0,THB,"TV, Audio / Video, Gaming & Wearables",Audio,"Portable Speakers",https://th-live-03.slatic.net/p/2/mini-bluetooth-speaker-build-in-microphone-s10u-blue-1484025079-02387901-da7c65354d2595cdb57f6494db87b887-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fmini-bluetooth-speaker-build-in-microphone-s10u-blue-10978320.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Unbranded/Generic,http://ho.lazada.co.th/SHHWUy?sku=MI623ELAA6JAXCANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fmini-bluetooth-speaker-build-in-microphone-s10u-blue-10978320.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355FAAAQNOTJANTH-54098751,"Bagtopia Mens Vintage Canvas Shoulder Messenger Bag Crossbody iPad Bags - intl",3870.00,3870.00,0,THB,"Bags and Travel","Men Bags","Messenger Bags",https://th-live-02.slatic.net/p/7/bagtopia-mens-vintage-canvas-shoulder-messenger-bag-crossbody-ipad-bags-intl-1505856927-17257744-ea71b5436f1934f47cb3df6850dc9177-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fbagtopia-mens-vintage-canvas-shoulder-messenger-bag-crossbody-ipad-bags-intl-44775271.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," Fits iPad or 11"""" laptop. Main compartment & inside cellphone slot,card slot and zipper pocket. Front magnet pocket Material:Vi",http://ho.lazada.co.th/SHHWUy?sku=UN355FAAAQNOTJANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fbagtopia-mens-vintage-canvas-shoulder-messenger-bag-crossbody-ipad-bags-intl-44775271.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355TBAAR18AVANTH-54935905,"Cute Backpack Set for Girls, Canvas Middle School Laptop Book Bag for Kids Rucksack - intl",4540.00,4540.00,0,THB,"Mother & Baby","Baby Gear","Backpacks & Carriers",https://th-live-02.slatic.net/p/4/cute-backpack-set-for-girls-canvas-middle-school-laptop-book-bag-for-kids-rucksack-intl-1505962222-74070454-44d18c6b132831962a68ad3babdb3559-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fcute-backpack-set-for-girls-canvas-middle-school-laptop-book-bag-for-kids-rucksack-intl-45407047.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," sling bag: 8.27""""Lx9.84""""Hx3.15""""D; purse:8.66""""Lx5.9""""H; capacity: 25-30L. Daypack:1*main compartment; 1* padded computer part",http://ho.lazada.co.th/SHHWUy?sku=UN355TBAAR18AVANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fcute-backpack-set-for-girls-canvas-middle-school-laptop-book-bag-for-kids-rucksack-intl-45407047.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
WO606HBBQOTFANTH-2630375,"Wonderful Perfect Skinny Peel วิตามินแขนขาหน้าเรียว สูตร 2 สำหรับผู้ที่อ้วนมาก 30 แคปซูล",500.00,175.00,0,THB,"Health & Beauty","Food Supplements","Weight Management",https://th-live-03.slatic.net/p/5/wonderful-perfect-skinny-peel-2-30-1448928186-5171991-1-product.jpg,https://th-live-02.slatic.net/p/5/wonderful-perfect-skinny-peel-2-30-1448928186-5171991-2-product.jpg,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fwonderful-perfect-skinny-peel-2-30-1991715.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,"wonderful perfect",http://ho.lazada.co.th/SHHWUy?sku=WO606HBBQOTFANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fwonderful-perfect-skinny-peel-2-30-1991715.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
KI572ELAA4ZHH1ANTH-10709890,"Kingston Flash Drive 16GB(DT50/16GBFR)",250.00,175.00,0,THB,"Computers & Laptops",Storage,"Flash Drives",https://th-live-03.slatic.net/p/2/kingston-flash-drive-16gbdt5016gbfr-1474533961-9604738-6b3e4173d2c5d631b1d122d3007d05ce-product.jpg,https://th-live-02.slatic.net/p/2/kingston-flash-drive-16gbdt5016gbfr-1474533961-9604738-3e29be397eca0722a9c62850e58d6113-product.jpg,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fkingston-flash-drive-16gbdt5016gbfr-8374069.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Kingston,http://ho.lazada.co.th/SHHWUy?sku=KI572ELAA4ZHH1ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fkingston-flash-drive-16gbdt5016gbfr-8374069.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355TBAAQAGNAANTH-53307410,"School Backpack for Elementary School Middle School - intl",5444.00,5444.00,0,THB,"Mother & Baby","Baby Gear","Backpacks & Carriers",https://th-live-02.slatic.net/p/4/school-backpack-for-elementary-school-middle-school-intl-1505634385-05185144-c66439fa44a2f5b6d770c1fb80dd00aa-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fschool-backpack-for-elementary-school-middle-school-intl-44158150.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," it's a medium size bookbag that great for Kindergartener elementary aged kids and middle school kids Plenty of pockets, there a",http://ho.lazada.co.th/SHHWUy?sku=UN355TBAAQAGNAANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fschool-backpack-for-elementary-school-middle-school-intl-44158150.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
